bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,state,source
2.0,2.0,1,1,1450,1100,FL,RentLingo
2.0,3.0,1,1,1400,1100,TX,RentLingo
2.0,2.0,1,1,1399,1100,MI,RentLingo
1.0,2.0,1,0,1360,1100,NH,RentDigs.com
2.5,3.0,1,1,1350,1100,OR,RentLingo
1.0,2.0,1,0,1349,1100,IN,RentLingo
1.0,2.0,1,0,1325,1100,MA,RentDigs.com
1.0,2.0,1,0,1300,1100,MO,RentLingo
1.0,2.0,1,1,1300,1100,UT,RentLingo
2.0,2.0,1,0,1275,1100,CT,RentDigs.com
2.0,2.0,1,1,1265,1100,NY,RentLingo
2.0,2.0,1,1,1250,1100,UT,RentLingo
1.0,2.0,1,1,1250,1100,NJ,RentDigs.com
1.0,3.0,1,1,1249,1100,NC,RentLingo
2.0,2.0,1,1,1220,1100,NC,RentDigs.com
2.0,4.0,1,1,1200,1100,PA,RentLingo
2.0,2.0,1,1,1199,1100,GA,RentDigs.com
2.0,2.0,1,1,1135,1100,GA,RentDigs.com
2.0,2.0,1,1,1132,1100,WI,RentLingo
1.0,2.0,1,0,1120,1100,CT,ListedBuy
2.0,3.0,1,1,1100,1100,AR,RentLingo
1.5,2.0,1,0,1100,1100,NC,RentDigs.com
2.0,2.0,1,0,1099,1100,NC,ListedBuy
2.0,2.0,1,0,1099,1100,NC,RentDigs.com
1.0,2.0,1,1,1050,1100,NE,RentLingo
2.0,2.0,1,1,1050,1100,UT,RentLingo
2.0,2.0,1,1,1050,1100,LA,RentLingo
1.0,2.0,1,1,1025,1100,MD,RentLingo
2.0,2.0,1,0,1010,1100,NC,RentLingo
2.0,2.0,1,0,1000,1100,LA,RentLingo
2.0,2.0,1,0,1000,1100,FL,ListedBuy
1.0,2.0,1,1,999,1100,WI,RentLingo
1.5,2.0,1,1,990,1100,NC,RentDigs.com
2.0,3.0,1,0,950,1100,AL,RentLingo
2.0,2.0,1,0,925,1100,GA,RentDigs.com
2.0,2.0,1,0,925,1100,GA,RentDigs.com
2.0,2.0,1,1,900,1100,IA,RentLingo
1.0,2.0,1,0,895,1100,OK,RentLingo
2.0,2.0,1,1,895,1100,NV,RentDigs.com
2.0,2.0,1,1,895,1100,NV,RentDigs.com
2.0,2.0,1,1,895,1100,NV,RentDigs.com
2.0,2.0,1,1,895,1100,NV,RentDigs.com
1.5,2.0,1,0,888,1100,OH,RentDigs.com
2.0,2.0,1,0,855,1100,NC,RentDigs.com
2.0,2.0,1,1,850,1100,NE,RentLingo
2.0,2.0,1,1,850,1100,NV,RentDigs.com
2.0,3.0,1,0,825,1100,SC,ListedBuy
1.0,3.0,1,1,800,1100,MI,RentLingo
1.5,2.0,1,1,795,1100,OH,RentLingo
2.0,2.0,1,1,775,1100,OH,RentDigs.com
1.0,1.0,1,0,750,1100,CO,RentLingo
1.5,2.0,1,1,750,1100,KY,RentLingo
1.0,3.0,1,1,750,1100,TX,ListedBuy
1.0,3.0,1,1,750,1100,TX,RentDigs.com
2.0,2.0,1,1,700,1100,MO,RentLingo
2.0,2.0,1,1,700,1100,MI,RentLingo
1.0,3.0,1,1,1149,1101,GA,RentLingo
2.0,2.0,1,0,985,1101,NC,RentDigs.com
2.0,2.0,1,0,1090,1102,OH,RentDigs.com
2.0,2.0,1,0,1789,1103,NJ,RentDigs.com
2.0,2.0,1,0,1595,1103,CO,RentDigs.com
2.0,2.0,1,0,2791,1104,WA,RentDigs.com
2.0,2.0,1,0,2791,1104,WA,RentDigs.com
2.0,2.0,0,0,2791,1104,WA,RentDigs.com
2.0,2.0,1,1,2595,1104,CA,RentLingo
2.0,2.0,1,0,2462,1104,MD,RentDigs.com
2.0,2.0,1,0,2215,1104,NJ,RentDigs.com
2.0,2.0,1,1,2135,1104,NJ,RentDigs.com
2.0,2.0,1,0,1695,1104,CO,RentDigs.com
2.0,2.0,1,1,1210,1104,GA,RentDigs.com
2.0,2.0,1,0,1202,1104,OH,RentDigs.com
2.0,4.0,1,1,1175,1104,NC,RentLingo
1.5,2.0,1,0,895,1104,KS,RentLingo
2.0,2.0,1,1,2690,1105,NJ,RentDigs.com
2.0,3.0,1,0,2165,1105,WA,RentDigs.com
2.0,3.0,1,0,2165,1105,WA,RentDigs.com
2.0,3.0,1,1,2065,1105,WA,RentDigs.com
2.0,2.0,1,1,2050,1105,MD,RealRentals
2.0,3.0,1,0,800,1105,NV,ListedBuy
1.5,3.0,1,0,599,1105,MI,RentLingo
2.0,2.0,1,1,1895,1106,MN,RentLingo
2.0,3.0,1,0,1332,1106,VA,RentDigs.com
2.0,3.0,1,1,1000,1106,GA,RentLingo
1.0,2.0,1,1,725,1106,NY,RentDigs.com
2.0,3.0,1,1,1650,1107,TX,RentLingo
2.0,3.0,1,0,1595,1108,OR,RentLingo
2.0,3.0,1,0,1113,1108,CO,RentDigs.com
2.0,2.0,1,0,1100,1109,OK,RentDigs.com
2.0,2.0,1,0,1100,1109,OK,RentDigs.com
2.0,2.0,1,0,1050,1109,OK,RentDigs.com
2.0,2.0,1,1,1050,1109,OK,RentDigs.com
1.0,4.0,1,0,2296,1110,IL,RentLingo
2.0,2.0,1,0,1879,1110,CO,RentDigs.com
2.0,2.0,1,0,1643,1110,MD,RentDigs.com
2.0,3.0,1,1,1499,1110,FL,RentLingo
2.0,2.0,1,1,1428,1110,FL,RentDigs.com
2.0,2.0,1,1,1399,1110,FL,RentLingo
2.0,2.0,1,0,1315,1110,TX,RentLingo
2.0,2.0,1,1,1029,1110,OH,RentLingo
2.0,2.0,1,0,910,1110,ND,RentLingo
1.5,1.0,1,0,1840,1111,OH,RentDigs.com
2.0,2.0,1,1,1350,1111,FL,RentDigs.com
2.0,3.0,1,0,2725,1112,IL,RentLingo
1.0,1.0,1,1,1395,1112,WI,RentLingo
1.0,2.0,1,1,1375,1112,WI,RentLingo
1.0,2.0,1,0,1200,1112,IL,RentDigs.com
2.0,2.0,1,0,2651,1113,NJ,RentDigs.com
2.0,2.0,1,0,1322,1113,GA,RentDigs.com
2.0,2.0,1,0,1315,1113,VA,RentDigs.com
2.0,2.0,1,0,1204,1113,NC,RentDigs.com
2.0,2.0,1,0,1400,1114,OH,RentLingo
2.0,2.0,1,1,1218,1114,NC,RentDigs.com
2.0,2.0,1,1,2082,1115,MD,RentDigs.com
2.0,2.0,1,0,1699,1115,MD,RentDigs.com
2.0,2.0,1,0,1630,1115,NJ,RentDigs.com
2.0,2.0,1,1,1630,1115,NJ,RentDigs.com
2.0,2.0,1,1,1606,1115,MD,RentDigs.com
2.0,3.0,1,0,1225,1115,NV,RentDigs.com
2.0,2.0,1,1,963,1115,NC,RentDigs.com
1.5,2.0,1,0,2077,1116,CA,RentDigs.com
2.0,2.0,1,0,2028,1116,WA,RentDigs.com
2.0,2.0,1,1,1687,1116,MD,RentDigs.com
2.0,2.0,1,0,1180,1116,TX,RentLingo
2.0,2.0,1,0,2340,1117,MD,RentDigs.com
1.5,1.0,1,1,1995,1117,WA,RentLingo
2.0,3.0,1,1,1299,1117,NC,RentLingo
2.0,2.0,1,1,2100,1118,VA,RentLingo
2.0,3.0,1,1,1100,1118,KS,RentDigs.com
2.0,2.0,1,1,2620,1119,NJ,RentDigs.com
1.0,1.0,1,0,2355,1119,MA,ListedBuy
1.0,1.0,1,0,2355,1119,MA,RentDigs.com
2.0,2.0,1,1,1895,1119,NC,RentLingo
2.0,3.0,1,1,1299,1119,NC,RentLingo
2.0,3.0,1,1,1249,1119,NC,RentLingo
2.0,2.0,1,1,1185,1119,GA,RentDigs.com
2.0,2.0,1,0,2286,1120,NJ,RentDigs.com
2.0,2.0,1,0,2265,1120,NJ,RentDigs.com
2.0,2.0,1,1,1775,1120,NJ,RentDigs.com
2.0,2.0,1,1,1715,1120,MD,RealRentals
2.0,2.0,1,0,1675,1120,LA,ListedBuy
2.0,2.0,1,0,1600,1120,VA,RentLingo
1.0,2.0,1,1,1525,1120,WI,RentLingo
1.5,3.0,1,1,1499,1120,MN,RentLingo
2.0,2.0,1,1,1275,1120,WI,RentLingo
2.0,2.0,1,0,1225,1120,TX,RentDigs.com
2.0,3.0,1,1,1125,1120,SC,RentLingo
2.0,3.0,1,1,995,1120,ND,RentLingo
2.0,2.0,1,0,2100,1121,CA,GoSection8
2.0,2.0,1,1,1705,1121,NV,RentDigs.com
2.0,3.0,1,1,1649,1121,WA,RentLingo
1.0,2.0,1,1,1599,1121,GA,RentDigs.com
2.0,2.0,1,0,1494,1121,NC,RentDigs.com
2.0,3.0,1,0,802,1121,OK,RentDigs.com
2.0,2.0,1,1,2025,1122,NJ,RentDigs.com
2.0,2.0,1,0,1950,1122,WA,RentDigs.com
2.0,2.0,1,1,1344,1122,NC,RentDigs.com
2.0,3.0,1,1,1275,1122,TX,RentLingo
2.0,2.0,1,1,1200,1122,WI,RentLingo
2.0,2.0,1,0,2395,1123,MD,RentDigs.com
2.0,2.0,1,0,2345,1123,MD,RentDigs.com
1.0,1.0,1,1,2093,1123,WA,ListedBuy
1.0,1.0,1,0,2093,1123,WA,RentDigs.com
2.0,2.0,1,0,1700,1123,LA,ListedBuy
2.0,2.0,1,0,1549,1123,NV,RentDigs.com
2.0,2.0,1,0,1470,1123,TX,RentDigs.com
2.0,2.0,1,0,1449,1123,NV,RentDigs.com
2.0,2.0,1,0,1449,1123,NV,RentDigs.com
2.0,2.0,1,0,1088,1123,OH,ListedBuy
2.0,2.0,1,1,1516,1124,TX,RentDigs.com
2.0,2.0,1,1,1373,1124,WI,RentLingo
1.0,1.0,1,1,1295,1124,AZ,RentLingo
1.0,2.0,0,0,1274,1124,MD,RentDigs.com
1.0,3.0,1,0,825,1124,ND,RentLingo
2.0,2.0,1,1,598,1124,KS,RentLingo
2.0,2.0,1,0,1950,1125,SC,RentLingo
2.0,2.0,1,0,1770,1125,OH,RentDigs.com
1.0,2.0,1,1,1540,1125,WI,RentLingo
2.0,2.0,1,1,1405,1125,GA,RentDigs.com
2.0,2.0,1,0,1250,1125,NV,RentDigs.com
1.0,2.0,1,1,944,1125,IN,RentLingo
2.0,3.0,1,1,694,1125,MO,ListedBuy
2.0,3.0,1,0,2295,1126,WI,RentLingo
2.0,3.0,1,0,2295,1126,WI,RentLingo
2.0,3.0,1,0,2295,1126,WI,RentLingo
2.0,2.0,1,1,1905,1126,MD,RentDigs.com
2.0,2.0,1,1,1100,1126,IA,RentLingo
2.0,2.0,1,1,1795,1127,WI,RentLingo
2.0,2.0,1,1,1515,1128,OR,RentLingo
2.0,3.0,1,1,1199,1128,GA,RentLingo
1.0,1.0,1,1,920,1128,WI,RentLingo
2.0,2.0,1,1,2285,1129,MD,RentDigs.com
2.0,2.0,1,0,1700,1129,LA,ListedBuy
2.0,2.0,1,1,1580,1129,CO,RentDigs.com
1.0,3.0,1,0,1560,1129,WI,RentLingo
2.0,3.0,1,1,1199,1129,TX,RentLingo
2.0,3.0,1,0,1050,1129,OH,RentDigs.com
2.0,2.0,1,0,1962,1130,VA,ListedBuy
2.0,1.0,1,0,1743,1130,MD,RentLingo
2.0,2.0,1,0,1600,1130,MN,RentLingo
2.0,2.0,1,1,1544,1130,TN,RentLingo
2.0,3.0,1,1,1399,1130,NC,RentLingo
2.0,2.0,1,1,1371,1130,NC,RentDigs.com
1.5,3.0,1,1,1350,1130,NC,RentLingo
2.0,2.0,1,1,1200,1130,NC,RentDigs.com
2.0,2.0,1,1,1145,1130,IA,RentLingo
2.0,2.0,1,1,900,1130,ND,RentLingo
2.0,2.0,1,1,890,1130,SD,RentLingo
2.0,3.0,1,0,640,1130,NC,RentDigs.com
2.0,2.0,1,0,1778,1131,NC,RENTOCULAR
2.0,2.0,1,0,1514,1131,FL,RentDigs.com
2.0,2.0,1,0,1328,1131,VA,RentDigs.com
1.5,3.0,1,0,645,1131,OH,RentDigs.com
2.0,3.0,1,0,2295,1132,MA,RentDigs.com
2.0,2.0,1,0,2065,1132,WA,RentDigs.com
2.0,2.0,1,0,1765,1132,WA,RentDigs.com
1.0,2.0,1,0,1700,1132,OR,RentLingo
1.0,3.0,1,1,1365,1132,WI,RentLingo
2.0,2.0,1,1,895,1132,OK,RentDigs.com
2.0,2.0,1,1,1610,1133,CT,RentDigs.com
2.0,2.0,1,0,1130,1133,PA,RentDigs.com
2.0,2.0,1,0,979,1133,TX,RentLingo
1.0,2.0,1,1,2450,1134,PA,RentLingo
2.0,2.0,1,0,1931,1134,MD,RentDigs.com
2.0,2.0,1,1,1800,1134,CO,RentLingo
1.0,3.0,1,1,1699,1134,CA,RentLingo
1.5,2.0,1,1,1500,1134,MI,RentLingo
2.0,3.0,1,1,1375,1134,NC,RentLingo
2.0,3.0,1,1,1375,1134,NC,RentLingo
2.0,3.0,1,1,1325,1134,TX,RentLingo
1.5,2.0,1,0,930,1134,OH,RentDigs.com
2.0,2.0,1,1,2650,1135,NJ,RentDigs.com
2.0,2.0,0,0,1745,1135,TX,RentDigs.com
2.0,2.0,0,0,1685,1135,TX,RentDigs.com
2.0,3.0,1,1,1125,1135,IN,RentLingo
2.5,2.0,1,1,2345,1136,OR,RentLingo
2.0,2.0,1,1,1460,1136,NC,RentDigs.com
2.0,2.0,1,0,1270,1136,TX,RentDigs.com
2.0,2.0,1,0,1220,1136,NV,RentDigs.com
2.0,1.0,1,1,1185,1136,WI,RentLingo
1.0,2.0,1,1,1145,1136,MD,RentDigs.com
1.0,2.0,1,1,1105,1136,MD,RentDigs.com
1.0,2.0,1,1,1065,1136,MD,RentDigs.com
2.0,3.0,1,0,1119,1137,FL,ListedBuy
2.0,3.0,1,1,1890,1138,MD,RentDigs.com
1.0,3.0,1,1,1650,1138,WI,RentLingo
2.0,2.0,1,1,1525,1138,TX,RentDigs.com
2.0,2.0,1,1,1525,1138,TX,RentDigs.com
2.0,2.0,1,0,1400,1138,PA,RentDigs.com
2.0,2.0,1,0,1250,1138,IA,RentLingo
1.5,2.0,1,1,1009,1138,FL,RentLingo
2.5,2.0,1,1,1000,1138,LA,RentLingo
2.0,2.0,1,0,2040,1139,CT,RentDigs.com
2.0,2.0,1,0,1900,1139,CT,RentDigs.com
2.0,2.0,1,1,1595,1139,GA,RentDigs.com
2.0,3.0,1,0,995,1139,IA,RentLingo
2.0,2.0,1,1,1400,1140,IA,RentLingo
2.0,2.0,1,0,1395,1140,PA,RentDigs.com
2.0,2.0,1,0,1280,1140,NV,RentDigs.com
1.5,2.0,1,1,1245,1140,NJ,RentDigs.com
2.0,2.0,1,1,1092,1140,PA,ListedBuy
2.0,2.0,1,1,1065,1140,VA,RentDigs.com
2.0,2.0,1,1,1050,1140,WI,RentLingo
2.0,3.0,1,1,1049,1140,GA,RentLingo
2.0,2.0,1,1,775,1140,ND,RentLingo
1.0,2.0,1,1,750,1140,IN,RentLingo
2.0,2.0,1,0,1584,1141,NJ,RentDigs.com
2.0,2.0,1,0,1483,1141,NC,RentDigs.com
2.0,2.0,1,0,1419,1141,GA,RentDigs.com
2.0,2.0,1,1,1295,1141,WI,RentLingo
2.0,2.0,1,1,1552,1142,CO,RentDigs.com
2.0,2.0,1,0,2400,1143,FL,RentDigs.com
2.0,2.0,1,0,2000,1143,TX,RentLingo
2.0,2.0,1,1,1175,1143,NC,RentDigs.com
2.0,2.0,1,1,990,1143,NC,RentDigs.com
2.0,2.0,1,0,2195,1144,WA,RentDigs.com
2.0,2.0,1,1,2191,1144,NJ,RentDigs.com
2.0,2.0,1,0,1500,1144,TX,RentLingo
2.0,2.0,1,1,1123,1144,NC,RentDigs.com
2.0,2.0,1,1,1119,1144,NC,RentDigs.com
2.0,2.0,1,1,1118,1144,NC,RentDigs.com
2.0,2.0,1,1,825,1144,WI,RentLingo
2.0,2.0,1,0,1895,1145,VA,RentDigs.com
2.0,2.0,1,0,1450,1145,NC,RentDigs.com
1.5,1.0,1,1,1065,1145,SD,RentLingo
1.5,1.0,1,1,1065,1145,SD,RentLingo
2.0,2.0,1,1,2689,1147,MD,RentDigs.com
2.0,2.0,1,0,900,1147,GA,ListedBuy
2.0,2.0,1,1,2400,1148,TX,RentLingo
2.0,2.0,1,1,2195,1148,MD,RealRentals
2.0,2.0,1,0,1850,1148,OH,RentDigs.com
2.0,2.0,1,0,1095,1148,NV,ListedBuy
1.5,2.0,1,1,1025,1148,TN,RentLingo
2.0,2.0,1,1,1270,1149,TX,RentLingo
1.5,2.0,1,1,2695,1150,CA,RentLingo
1.0,4.0,1,1,2400,1150,WI,RentLingo
2.0,2.0,1,1,2325,1150,MI,RentLingo
2.0,2.0,1,0,2171,1150,WA,RentDigs.com
2.0,2.0,1,0,2101,1150,WA,RentDigs.com
2.0,2.0,1,1,1995,1150,CT,RentLingo
2.0,4.0,1,0,1900,1150,IL,RentLingo
1.0,1.0,1,0,1900,1150,CA,RentDigs.com
1.5,2.0,1,0,1800,1150,NJ,RentDigs.com
1.5,3.0,1,1,1488,1150,MD,RentDigs.com
1.5,2.0,1,1,1450,1150,AZ,RentLingo
2.0,2.0,1,1,1429,1150,TX,RentLingo
2.0,3.0,1,1,1350,1150,TN,RentLingo
1.0,2.0,1,0,1150,1150,UT,ListedBuy
1.0,2.0,1,0,1150,1150,UT,RentLingo
2.0,2.0,1,1,1130,1150,GA,RentDigs.com
1.0,3.0,1,1,1050,1150,IA,RentLingo
1.5,3.0,1,1,1050,1150,IA,RentLingo
2.0,2.0,1,1,925,1150,TX,RentDigs.com
1.5,2.0,1,0,895,1150,GA,RentLingo
1.5,2.0,1,0,875,1150,GA,RentDigs.com
1.0,3.0,1,0,850,1150,NY,ListedBuy
1.5,2.0,1,0,775,1150,GA,RentDigs.com
1.5,2.0,1,0,775,1150,GA,RentDigs.com
1.5,2.0,1,0,775,1150,GA,RentDigs.com
2.5,2.0,0,0,709,1150,OK,RentDigs.com
2.0,2.0,1,1,2710,1151,NJ,RentDigs.com
1.0,1.0,1,0,2375,1151,OH,RentDigs.com
1.5,3.0,1,1,1875,1152,CO,RentLingo
2.0,2.0,1,0,1825,1152,FL,RentDigs.com
2.0,3.0,0,0,1795,1152,MD,RentDigs.com
2.0,2.0,1,0,1554,1152,CO,RentDigs.com
2.0,3.0,1,1,1475,1152,AZ,RentLingo
2.0,2.0,1,1,1249,1152,IL,RentLingo
2.0,3.0,1,0,1244,1152,TX,RentDigs.com
2.0,2.0,1,0,1005,1152,NC,RentDigs.com
2.5,2.0,1,1,1000,1152,VA,RentLingo
2.0,2.0,1,1,797,1152,NC,RentDigs.com
2.0,3.0,1,1,795,1152,TX,RentLingo
1.5,2.0,1,1,780,1152,OK,RentLingo
2.0,2.0,1,1,1277,1153,TX,RentLingo
2.0,2.0,1,0,650,1153,AL,RentLingo
2.0,2.0,1,1,2347,1154,CA,RentDigs.com
2.0,2.0,1,1,1700,1154,CO,RentDigs.com
2.0,2.0,1,1,1179,1154,NC,RentDigs.com
2.0,2.0,1,1,1179,1154,NC,RentDigs.com
2.0,2.0,1,1,1095,1154,GA,RentDigs.com
2.0,2.0,1,1,1095,1154,GA,RentDigs.com
2.0,2.0,1,1,1095,1154,GA,RentDigs.com
2.0,2.0,1,1,1095,1154,GA,RentDigs.com
2.0,2.0,1,1,1062,1154,NC,RentDigs.com
2.0,2.0,1,0,930,1154,TX,RentDigs.com
2.0,2.0,1,1,2300,1155,CA,RentLingo
2.0,4.0,1,0,2000,1155,OH,RentLingo
2.0,3.0,1,0,1420,1155,NV,RentDigs.com
1.5,3.0,1,0,975,1155,IA,RentLingo
1.0,2.0,1,0,965,1156,GA,RentDigs.com
2.0,2.0,1,1,1300,1157,MD,RentLingo
2.0,2.0,1,0,2203,1158,MD,RentDigs.com
2.0,2.0,1,1,1945,1158,MD,RentDigs.com
2.0,2.0,1,0,1454,1158,TX,RentDigs.com
2.0,2.0,1,0,1515,1159,MD,RentDigs.com
2.0,2.0,1,1,1349,1159,NC,RentDigs.com
2.0,3.0,1,0,962,1159,OH,RentDigs.com
2.0,2.0,1,1,2205,1160,MO,RentLingo
2.0,2.0,1,1,1525,1160,NY,RentLingo
2.5,2.0,1,0,1191,1160,OH,RentDigs.com
2.0,2.0,1,0,1095,1160,GA,RentDigs.com
2.0,2.0,1,0,2140,1161,WA,RentDigs.com
2.0,2.0,1,1,1922,1161,MD,RentDigs.com
2.0,2.0,1,0,1185,1161,OH,RentDigs.com
2.0,2.0,1,1,1776,1162,TX,RentDigs.com
2.0,2.0,1,1,1690,1162,TX,RentDigs.com
2.0,3.0,1,0,1650,1162,FL,ListedBuy
2.5,2.0,1,0,1240,1162,NC,RentDigs.com
2.5,2.0,0,1,1240,1162,NC,RentDigs.com
2.5,2.0,0,0,1140,1162,NC,RentDigs.com
2.0,2.0,1,0,2385,1163,NJ,RentDigs.com
1.5,2.0,1,0,1550,1163,TX,RentLingo
2.0,3.0,1,1,1150,1163,ND,RentLingo
1.5,2.0,1,0,2200,1164,CA,Listanza
2.0,2.0,1,1,1625,1164,NJ,RentDigs.com
1.5,2.0,1,0,1150,1164,TX,RentDigs.com
2.0,3.0,1,1,1299,1165,NC,RentLingo
1.0,1.0,1,1,1210,1166,TX,RentLingo
1.5,3.0,1,1,1025,1166,AR,RentLingo
2.0,2.0,1,0,1510,1167,MD,RentDigs.com
1.5,2.0,1,0,1250,1167,SD,RentLingo
2.0,2.0,1,1,2050,1168,MD,RentDigs.com
2.0,2.0,1,1,2020,1168,MD,RentDigs.com
2.0,3.0,1,0,1400,1168,IL,RentLingo
2.0,2.0,1,1,1205,1169,TX,RentDigs.com
2.0,2.0,1,0,2042,1170,WA,RentDigs.com
2.0,3.0,1,1,1650,1170,NC,RentLingo
2.0,2.0,1,1,1561,1170,GA,RentLingo
1.0,1.0,1,1,1534,1170,TX,RentDigs.com
3.0,3.0,1,1,1515,1170,NC,RentLingo
2.0,2.0,1,0,1309,1170,GA,RentDigs.com
2.0,2.0,1,0,2350,1171,CA,RentDigs.com
2.0,2.0,1,1,1885,1171,NJ,RentDigs.com
2.0,4.0,1,1,1599,1171,CA,RentLingo
2.0,2.0,1,0,1465,1171,CO,RentDigs.com
2.0,2.0,1,0,1450,1171,CO,RentDigs.com
2.0,2.0,1,0,1370,1171,FL,RentDigs.com
2.0,2.0,1,1,1300,1171,VA,RentDigs.com
1.5,2.0,1,0,960,1171,OH,RentDigs.com
2.0,3.0,1,1,1299,1172,NC,RentLingo
2.0,2.0,1,0,1505,1173,OK,RentDigs.com
2.0,2.0,0,1,1175,1173,MD,RentDigs.com
2.0,2.0,1,1,1125,1173,OK,RentDigs.com
2.0,2.0,1,0,1075,1173,OK,RentDigs.com
2.0,2.0,1,1,1075,1173,OK,RentDigs.com
1.0,3.0,1,1,1349,1174,FL,RentLingo
2.0,2.0,0,0,845,1174,GA,RentDigs.com
2.0,2.0,1,1,2185,1175,MA,RentDigs.com
2.0,2.0,1,1,1699,1175,FL,RentLingo
2.0,3.0,1,1,1475,1175,MD,RentDigs.com
2.0,2.0,1,0,1435,1175,MD,RentDigs.com
2.0,2.0,1,0,1400,1175,NJ,RentDigs.com
2.0,2.0,1,0,1285,1175,NJ,RentDigs.com
2.0,2.0,1,0,1285,1175,NJ,RentDigs.com
2.0,2.0,0,0,1260,1175,NJ,RentDigs.com
2.0,2.0,0,1,2766,1176,CA,RentDigs.com
1.0,4.0,1,1,2350,1176,WI,RentLingo
2.0,3.0,1,1,1499,1176,FL,RentLingo
1.0,3.0,1,0,1450,1176,WI,RentLingo
2.0,3.0,1,0,1300,1176,VA,GoSection8
2.0,3.0,1,1,1275,1176,NC,RentLingo
1.0,3.0,1,1,1199,1176,AZ,RentLingo
2.0,2.0,1,1,1915,1177,TX,RentLingo
2.0,2.0,1,1,1500,1177,OH,RentLingo
2.0,3.0,1,1,1250,1177,OK,RentLingo
2.0,2.0,1,1,1219,1177,GA,RentDigs.com
2.0,4.0,1,1,2699,1178,CA,RentLingo
1.0,2.0,1,1,2000,1178,GA,RentLingo
2.0,2.0,1,0,1589,1178,MD,RentDigs.com
2.0,2.0,1,1,1589,1178,MD,RentDigs.com
2.0,2.0,1,0,1174,1178,NC,RentDigs.com
2.0,2.0,1,0,1450,1179,NV,RentDigs.com
2.0,2.0,1,0,1445,1179,MA,RentDigs.com
2.0,2.0,1,1,999,1179,NE,RentLingo
2.0,2.0,1,0,1995,1180,MA,RentDigs.com
2.0,2.0,1,1,1825,1180,NJ,RentDigs.com
2.0,2.0,1,0,1479,1180,GA,RentDigs.com
1.0,2.0,1,1,1220,1180,MO,RentLingo
1.5,2.0,1,0,1159,1180,GA,RentDigs.com
1.5,2.0,1,1,945,1180,LA,RentLingo
2.0,2.0,1,0,1488,1181,GA,RentDigs.com
2.0,3.0,1,0,1027,1181,NV,RentDigs.com
2.0,2.0,1,1,2200,1182,MA,RentDigs.com
2.0,2.0,1,0,1939,1182,VA,RentDigs.com
2.0,2.0,1,0,1675,1182,MD,RentDigs.com
2.0,3.0,1,1,1399,1182,NC,RentLingo
2.0,3.0,1,1,1300,1182,NV,RentLingo
2.0,3.0,1,0,1225,1182,MI,ListedBuy
2.0,2.0,1,0,1210,1182,GA,RentDigs.com
2.0,2.0,1,0,1650,1183,VA,RentDigs.com
2.0,2.0,1,1,1635,1183,VA,RentDigs.com
2.0,2.0,1,0,1497,1183,GA,RentDigs.com
1.0,2.0,1,1,1195,1183,CA,RentLingo
2.0,3.0,1,1,969,1183,NC,RentDigs.com
2.0,2.0,1,0,1795,1184,CT,RentDigs.com
2.0,2.0,1,0,1292,1184,OH,RentDigs.com
2.0,2.0,1,0,1880,1185,FL,RentDigs.com
2.0,2.0,1,0,1850,1185,VA,RentDigs.com
2.0,2.0,1,1,1742,1185,CO,RentDigs.com
1.0,1.0,1,0,1730,1185,OH,RentDigs.com
2.0,2.0,1,1,1700,1185,WA,RentLingo
2.0,2.0,1,0,1550,1185,CO,RentDigs.com
2.0,2.0,1,0,1490,1185,CO,RentDigs.com
2.0,2.0,1,1,1635,1186,GA,RentDigs.com
1.0,3.0,1,1,1495,1186,WI,RentLingo
2.0,3.0,1,1,1450,1186,IA,RentLingo
2.0,2.0,1,0,1310,1186,NC,RentDigs.com
2.0,2.0,1,1,1260,1186,GA,RentDigs.com
2.0,2.0,1,0,1165,1186,NC,RentDigs.com
1.5,2.0,1,0,825,1186,NC,RentDigs.com
2.0,2.0,1,1,1675,1187,VA,ListedBuy
2.0,2.0,1,0,1524,1187,OK,RentDigs.com
2.0,2.0,1,0,1509,1187,FL,RentDigs.com
2.0,3.0,1,0,1445,1187,CA,RentLingo
1.0,2.0,1,1,1090,1187,IA,RentLingo
2.0,3.0,1,0,2300,1188,OR,RentLingo
2.0,2.0,1,1,1699,1188,GA,RentDigs.com
1.0,2.0,1,1,1695,1189,WI,RentLingo
2.0,2.0,1,0,1534,1189,NV,RentDigs.com
2.0,2.0,1,0,1159,1189,NC,RentDigs.com
1.0,3.0,1,1,850,1189,LA,RentLingo
3.0,2.0,1,1,2195,1190,NE,RentLingo
2.0,2.0,1,0,1875,1190,NJ,RentDigs.com
2.0,2.0,1,1,1800,1190,WI,RentLingo
2.0,2.0,1,0,1663,1190,GA,RentDigs.com
2.0,2.0,1,1,1503,1190,VA,RentDigs.com
1.0,1.0,1,1,1470,1190,TX,RentLingo
2.0,2.0,1,1,2049,1191,NJ,RentLingo
2.0,2.0,1,1,1510,1191,NV,RentDigs.com
1.0,2.0,1,1,1495,1191,WA,RentLingo
2.0,2.0,1,0,1360,1191,NV,RentDigs.com
2.0,4.0,1,0,2395,1192,WI,RentLingo
2.0,3.0,1,0,2100,1192,IN,RentLingo
2.0,2.0,0,1,1820,1192,MD,RentDigs.com
2.0,2.0,1,1,1750,1192,MI,RentLingo
2.0,3.0,1,1,1349,1192,TX,RentLingo
1.0,3.0,1,0,1482,1193,MN,RentLingo
